scene_id,object_count,front_object_count,vulnerable_count,vehicle_count,close_object_count,occluded_count,truncated_count,min_distance_m,mean_distance_m,min_lateral_abs_m,max_bbox_area_norm,mean_occlusion,mean_truncation,camera_quality_proxy,lidar_geometry_quality_proxy,uncertainty_proxy,risk_prior,max_abs_alpha,critical_scene,split
003072,18,3,0,15,1,5,2,6.575,34.16,0.08,0.16167,0.315,0.069,0.085,0.715,0.632,0.587,2.08,1,train
003073,4,3,0,4,2,0,0,9.424,31.224,2.29,0.234911,0.0,0.0,1.0,0.95,0.022,0.53,1.9,1,validation
003074,4,3,2,2,3,2,1,5.953,13.694,1.37,0.074595,0.5,0.138,0.292,0.718,0.516,0.804,2.26,1,train
003075,3,1,0,3,0,0,0,35.661,43.845,0.09,0.008591,0.0,0.0,1.0,0.811,0.085,0.455,2.0,0,train
003076,1,0,0,1,0,0,0,39.308,39.308,10.13,0.002444,0.0,0.0,1.0,0.792,0.094,0.318,1.66,0,train
003077,2,0,0,2,0,0,0,24.868,42.331,7.5,0.006997,0.0,0.0,1.0,0.868,0.059,0.414,1.81,0,train
003078,8,0,2,6,0,3,1,14.735,28.731,3.98,0.043948,0.333,0.049,0.513,0.755,0.378,0.672,3.08,0,test
003079,2,2,0,2,0,0,0,39.977,45.08,1.73,0.002243,0.0,0.0,1.0,0.788,0.095,0.394,1.54,0,train
003080,4,2,0,4,0,0,1,24.432,37.365,0.18,0.012138,0.083,0.17,0.441,0.787,0.403,0.472,2.05,0,train
003081,2,2,0,2,2,0,1,2.91,5.959,2.44,0.091103,0.0,0.5,0.35,0.985,0.364,0.686,2.43,1,train
003082,1,0,1,0,0,0,0,47.654,47.654,8.93,0.000837,0.0,0.0,1.0,0.748,0.114,0.42,1.78,0,test
003083,4,0,0,4,0,2,0,12.851,22.41,4.52,0.038115,0.417,0.0,0.767,0.765,0.234,0.494,1.92,0,train
003084,7,1,5,2,1,0,0,15.181,21.245,2.07,0.031061,0.048,0.0,0.883,0.836,0.138,0.628,2.82,1,validation
003085,1,0,1,0,0,0,0,9.376,9.376,5.64,0.032514,0.0,0.0,1.0,0.95,0.022,0.657,0.62,0,test
003086,5,1,0,5,1,0,1,18.421,28.996,0.16,0.014811,0.133,0.164,0.35,0.819,0.439,0.61,2.28,0,train
003087,8,7,1,7,4,1,1,4.243,22.119,0.64,0.115742,0.25,0.121,0.02,0.728,0.662,0.749,2.73,1,train
003088,2,0,0,2,0,1,1,25.181,49.954,14.23,0.00842,0.5,0.42,0.104,0.617,0.665,0.559,2.31,0,validation
003089,2,2,0,2,1,0,0,23.173,27.505,2.94,0.007367,0.167,0.0,0.883,0.794,0.157,0.439,1.71,0,train
003090,1,1,0,1,1,0,0,13.84,13.84,0.09,0.035844,0.0,0.0,1.0,0.927,0.033,0.644,0.19,0,train
003091,6,2,0,5,1,1,1,10.175,45.591,0.46,0.080739,0.222,0.105,0.357,0.779,0.453,0.565,2.21,0,train
003092,14,4,0,13,2,1,3,5.672,29.252,0.88,0.109058,0.214,0.169,0.033,0.72,0.658,0.618,2.1,0,train
003093,12,4,0,12,3,3,3,5.07,24.813,0.7,0.192682,0.361,0.183,0.045,0.723,0.65,0.644,2.41,1,validation
003094,7,5,0,7,4,2,2,3.685,15.322,0.66,0.168871,0.333,0.261,0.0,0.73,0.671,0.733,2.09,1,train
003095,12,4,2,10,2,8,0,16.887,32.793,0.31,0.014363,0.583,0.0,0.65,0.661,0.345,0.674,2.86,1,train
003096,3,1,1,2,0,1,0,13.952,39.72,0.57,0.016861,0.333,0.0,0.65,0.676,0.338,0.707,1.97,0,train
003097,15,5,0,15,2,13,2,7.764,24.364,0.15,0.109749,0.689,0.099,0.091,0.709,0.631,0.658,2.33,1,validation
003098,4,4,0,4,2,0,0,7.581,20.534,0.32,0.130065,0.083,0.037,0.786,0.877,0.173,0.586,1.57,1,train
003099,3,2,1,2,2,0,1,5.101,18.345,1.42,0.15711,0.0,0.257,0.499,0.973,0.287,0.656,2.04,1,test
003100,2,1,0,2,1,0,1,5.781,28.614,3.28,0.128646,0.0,0.375,0.512,0.969,0.282,0.612,2.14,1,train
003101,6,1,0,6,0,3,1,11.117,30.818,1.69,0.054582,0.389,0.167,0.169,0.691,0.596,0.588,3.04,0,validation
003102,3,2,1,2,2,0,0,9.518,11.902,0.13,0.336363,0.222,0.11,0.669,0.866,0.242,0.813,2.22,1,validation
003103,8,7,1,7,5,2,2,3.837,21.476,1.13,0.13889,0.417,0.172,0.058,0.73,0.639,0.839,2.48,1,train
003104,7,6,0,6,3,2,1,6.07,28.437,0.34,0.178255,0.333,0.104,0.292,0.801,0.479,0.613,2.03,1,test
003105,6,1,1,5,1,3,1,7.966,23.087,1.68,0.128759,0.444,0.08,0.338,0.708,0.496,0.676,2.1,0,train
003106,5,0,4,0,0,4,0,20.347,26.492,5.57,0.00504,0.667,0.0,0.65,0.642,0.353,0.664,1.9,0,train
003107,11,1,0,10,0,4,1,4.428,23.812,2.64,0.069725,0.364,0.118,0.0,0.727,0.673,0.63,2.87,0,train
003108,2,1,0,2,0,0,0,71.111,76.386,0.05,0.000645,0.0,0.0,1.0,0.624,0.169,0.438,1.81,0,test
003109,3,2,1,2,1,0,0,19.893,30.526,0.37,0.010731,0.0,0.0,1.0,0.895,0.047,0.506,1.75,0,validation
003110,2,2,0,2,0,0,0,30.956,33.475,1.79,0.003339,0.0,0.0,1.0,0.836,0.074,0.423,1.78,0,test
003111,2,2,0,2,2,0,1,6.735,11.689,2.4,0.180717,0.0,0.245,0.681,0.964,0.191,0.575,2.18,1,train
003112,2,1,0,2,0,0,0,45.618,58.343,1.6,0.002162,0.0,0.0,1.0,0.758,0.109,0.367,1.71,0,train
003113,13,6,0,13,4,3,2,4.06,22.675,2.16,0.099368,0.282,0.152,0.117,0.812,0.571,0.633,3.07,1,validation
003114,15,2,12,3,2,3,0,17.023,27.431,1.86,0.016793,0.267,0.0,0.767,0.743,0.244,0.636,3.06,1,train
003115,7,0,3,4,0,3,0,16.176,30.067,7.74,0.045881,0.429,0.0,0.65,0.664,0.344,0.587,2.84,0,test
003116,8,1,0,8,0,1,1,8.548,26.246,1.21,0.113658,0.25,0.071,0.396,0.788,0.427,0.569,1.57,0,train
003117,2,1,0,2,1,0,1,7.008,23.969,3.05,0.155089,0.167,0.225,0.591,0.88,0.279,0.59,1.94,1,test
003118,10,4,4,6,0,2,0,33.332,44.767,0.4,0.004388,0.4,0.0,0.767,0.657,0.283,0.616,2.85,0,train
003119,4,0,0,4,0,1,1,6.394,17.375,4.4,0.068,0.25,0.23,0.169,0.799,0.547,0.611,2.37,0,test
003120,16,4,1,15,2,11,2,4.167,24.766,0.45,0.118841,0.583,0.117,0.0,0.728,0.672,0.712,2.46,1,train
003121,1,1,1,0,1,0,0,8.702,8.702,0.46,0.025155,0.0,0.0,1.0,0.954,0.021,0.801,0.0,1,train
003122,1,0,1,0,0,0,0,8.988,8.988,4.36,0.027282,0.333,0.0,0.883,0.869,0.123,0.687,2.62,0,validation
003123,1,0,0,1,0,0,0,28.073,28.073,8.64,0.011516,0.333,0.0,0.883,0.768,0.169,0.42,0.38,0,validation
003124,8,2,1,7,0,1,1,8.567,37.167,3.1,0.061186,0.292,0.104,0.227,0.788,0.52,0.616,3.05,1,test
003125,1,1,0,1,0,0,0,45.06,45.06,2.84,0.00181,0.0,0.0,1.0,0.761,0.107,0.31,1.65,0,test
003126,3,1,1,2,1,0,0,9.442,28.692,0.2,0.052327,0.0,0.0,1.0,0.95,0.022,0.668,2.06,1,train
003127,4,2,0,4,0,1,0,27.77,40.792,0.38,0.010126,0.25,0.0,0.767,0.686,0.269,0.48,2.05,0,train
003128,4,3,0,3,3,1,0,9.032,15.194,2.28,0.059481,0.25,0.0,0.767,0.786,0.225,0.519,1.88,1,validation
003129,2,1,0,2,0,0,0,42.434,44.207,0.24,0.00288,0.167,0.0,0.883,0.692,0.203,0.429,1.83,0,test
003130,1,1,1,0,1,0,0,6.913,6.913,1.19,0.031704,0.0,0.0,1.0,0.963,0.016,0.78,1.73,1,validation
003131,9,3,0,9,1,1,1,8.011,30.042,3.01,0.095816,0.259,0.107,0.143,0.791,0.566,0.603,2.97,1,train
003132,15,1,0,15,1,3,1,9.598,35.549,0.38,0.138719,0.333,0.051,0.455,0.783,0.398,0.617,2.45,0,train
003133,5,4,3,2,4,1,0,5.969,11.274,0.33,0.134939,0.133,0.014,0.721,0.802,0.243,0.831,2.87,1,train
003134,1,0,1,0,0,0,0,11.17,11.17,6.71,0.024958,0.333,0.0,0.883,0.858,0.128,0.672,1.89,0,train
003135,7,4,2,5,3,2,0,11.46,28.512,0.82,0.038228,0.286,0.0,0.767,0.773,0.231,0.675,2.75,1,test
003136,5,2,0,4,0,0,0,35.845,51.785,0.98,0.010602,0.133,0.0,0.883,0.727,0.187,0.395,2.07,0,test
003137,3,3,0,3,0,0,0,33.889,53.006,1.38,0.00345,0.0,0.0,1.0,0.821,0.081,0.379,1.9,0,train
003138,8,1,0,8,0,1,1,6.74,41.193,0.27,0.151301,0.167,0.089,0.305,0.798,0.473,0.592,2.12,0,train
003139,5,1,0,5,0,1,1,8.735,40.143,0.32,0.322648,0.2,0.148,0.286,0.787,0.489,0.581,2.0,0,test
003140,2,0,1,1,0,0,0,11.397,15.992,4.67,0.095182,0.167,0.0,0.883,0.856,0.129,0.609,2.03,0,validation
003141,8,3,2,6,3,4,1,4.36,16.479,2.95,0.127641,0.417,0.139,0.149,0.81,0.553,0.652,2.76,1,train
003142,6,2,0,5,0,0,0,23.333,49.99,0.79,0.02134,0.167,0.035,0.747,0.793,0.232,0.468,2.21,0,validation
003143,4,2,0,4,1,1,0,14.886,25.783,2.61,0.109849,0.25,0.0,0.767,0.755,0.239,0.485,1.99,0,test
003144,2,0,0,2,0,1,1,13.515,17.216,4.94,0.065685,0.5,0.2,0.39,0.678,0.48,0.553,0.84,0,validation
003145,1,0,0,1,0,0,0,46.832,46.832,24.34,0.00224,0.0,0.0,1.0,0.752,0.112,0.28,1.59,0,train
003146,7,3,2,5,3,4,0,8.426,17.402,3.01,0.116293,0.429,0.0,0.767,0.789,0.223,0.621,1.97,1,train
003147,9,3,1,8,1,3,2,6.278,20.375,1.3,0.096876,0.259,0.181,0.123,0.8,0.572,0.617,2.83,0,train
003148,4,1,1,3,1,0,1,4.605,33.325,3.16,0.109498,0.083,0.24,0.259,0.892,0.456,0.642,1.8,1,test
003149,3,1,3,0,1,0,0,9.546,14.787,3.36,0.035807,0.222,0.027,0.831,0.866,0.153,0.689,2.17,1,validation
003150,5,3,0,5,2,2,0,11.65,31.445,0.26,0.03522,0.333,0.0,0.767,0.772,0.231,0.546,2.85,1,train
003151,6,2,0,6,1,0,0,14.676,32.04,2.43,0.038883,0.167,0.0,0.883,0.839,0.137,0.482,2.49,0,validation
003152,1,1,0,1,1,0,0,16.565,16.565,3.41,0.019439,0.0,0.0,1.0,0.912,0.039,0.474,1.77,0,train
003153,1,1,0,1,0,0,0,27.394,27.394,2.99,0.005936,0.0,0.0,1.0,0.855,0.065,0.421,1.75,0,train
003154,3,1,0,3,0,0,1,10.648,24.715,0.0,0.075339,0.111,0.173,0.545,0.86,0.313,0.523,2.29,0,train
003155,3,0,1,2,0,0,1,7.178,13.805,5.51,0.083319,0.222,0.3,0.298,0.879,0.441,0.631,2.3,0,train
003156,5,2,3,2,0,0,0,39.83,52.66,0.04,0.005883,0.2,0.0,0.883,0.706,0.197,0.578,3.13,0,validation
003157,4,1,1,3,0,0,0,20.531,24.286,0.6,0.015549,0.0,0.0,1.0,0.891,0.049,0.583,2.19,0,train
003158,2,1,1,1,1,0,0,18.439,21.762,3.36,0.013727,0.0,0.0,1.0,0.902,0.044,0.553,2.03,0,test
003159,9,1,2,7,1,4,2,3.792,23.709,2.96,0.091898,0.37,0.208,0.007,0.73,0.668,0.659,2.86,1,train
003160,8,1,0,8,1,2,0,7.031,35.971,0.09,0.099875,0.25,0.0,0.767,0.796,0.22,0.689,2.93,1,test
003161,2,1,0,1,0,0,0,29.622,38.736,3.09,0.004468,0.0,0.0,1.0,0.843,0.071,0.401,1.66,0,test
003162,1,1,1,0,1,0,0,8.492,8.492,1.6,0.030199,0.0,0.0,1.0,0.955,0.02,0.75,0.19,1,validation
003163,14,9,1,13,4,8,2,3.79,22.997,0.65,0.162931,0.5,0.112,0.007,0.73,0.668,0.75,2.32,1,test
003164,1,1,1,0,1,0,0,9.405,9.405,2.63,0.018129,0.0,0.0,1.0,0.95,0.022,0.697,0.31,1,train
003165,3,1,0,3,0,0,0,31.068,42.384,2.57,0.008157,0.0,0.0,1.0,0.836,0.074,0.373,2.03,0,train
003166,2,0,1,1,0,0,1,12.363,17.123,6.89,0.051733,0.167,0.275,0.526,0.851,0.328,0.574,1.31,0,test
003167,7,4,0,7,1,3,0,12.248,26.347,2.27,0.089766,0.333,0.0,0.767,0.768,0.233,0.507,1.73,0,train
003168,3,1,0,3,0,0,0,29.933,34.443,0.44,0.003902,0.111,0.0,0.883,0.758,0.173,0.52,1.77,0,train
003169,13,1,0,13,1,3,1,10.5,34.163,0.42,0.076483,0.333,0.074,0.156,0.694,0.602,0.639,2.28,0,validation
003170,5,1,0,5,1,2,1,10.523,30.789,0.29,0.078098,0.333,0.186,0.175,0.694,0.591,0.59,3.02,0,train
003171,2,1,2,0,1,0,0,8.753,9.382,1.27,0.026292,0.0,0.0,1.0,0.954,0.021,0.764,2.88,1,validation
003172,8,4,1,7,1,1,1,6.346,37.167,2.29,0.1678,0.292,0.087,0.435,0.8,0.401,0.625,3.11,1,train
003173,5,3,0,5,1,0,1,4.646,38.897,0.03,0.094132,0.0,0.19,0.383,0.975,0.351,0.636,2.32,1,test
003174,1,0,0,1,0,0,0,14.601,14.601,7.66,0.065737,0.0,0.0,1.0,0.923,0.035,0.483,0.36,0,test
003175,3,1,0,3,0,2,1,5.857,23.767,1.5,0.055235,0.667,0.327,0.013,0.719,0.669,0.699,2.32,0,train
003176,7,0,0,7,0,2,1,14.576,39.31,6.78,0.063264,0.238,0.069,0.455,0.756,0.41,0.521,2.25,0,test
003177,1,1,1,0,1,0,0,7.963,7.963,0.23,0.023866,0.0,0.0,1.0,0.958,0.019,0.816,3.1,1,train
003178,4,1,2,2,1,1,2,6.815,13.326,1.83,0.117719,0.25,0.372,0.013,0.714,0.672,0.683,2.39,1,train
003179,5,2,1,4,1,0,1,10.056,42.074,0.74,0.064431,0.133,0.2,0.233,0.863,0.483,0.666,2.34,1,validation
003180,2,0,0,2,0,0,0,15.828,26.711,4.0,0.035852,0.167,0.0,0.883,0.833,0.139,0.474,3.07,0,test
003181,4,1,0,4,0,0,0,32.216,48.194,0.47,0.005675,0.167,0.0,0.883,0.746,0.178,0.419,1.8,0,validation
003182,3,2,1,2,2,0,0,15.162,16.236,0.01,0.10017,0.222,0.0,0.883,0.836,0.138,0.794,2.22,1,train
003183,3,2,1,2,0,1,0,49.822,60.244,2.5,0.003491,0.333,0.0,0.767,0.57,0.322,0.519,3.11,0,train
003184,3,1,0,3,1,0,0,20.667,31.418,0.54,0.010465,0.0,0.0,1.0,0.891,0.049,0.578,1.94,0,train
003185,1,0,1,0,0,0,0,9.891,9.891,4.21,0.017954,0.0,0.0,1.0,0.948,0.024,0.654,2.72,0,validation
003186,2,1,0,2,0,0,0,29.905,36.297,0.04,0.022945,0.0,0.0,1.0,0.842,0.071,0.454,2.16,0,train
003187,7,1,0,6,0,0,1,9.352,26.854,0.61,0.139679,0.143,0.114,0.363,0.867,0.41,0.563,1.57,0,train
003188,1,0,0,1,0,0,0,66.092,66.092,5.77,0.000828,0.0,0.0,1.0,0.65,0.157,0.28,1.64,0,test
003189,1,1,0,1,0,0,0,41.377,41.377,2.97,0.002202,0.0,0.0,1.0,0.781,0.099,0.328,1.66,0,train
003190,4,0,0,3,0,0,0,12.656,29.708,5.06,0.017413,0.0,0.0,1.0,0.933,0.03,0.469,1.72,0,test
003191,2,2,0,2,2,0,0,16.166,20.463,3.06,0.018175,0.167,0.0,0.883,0.831,0.14,0.482,1.78,0,test
003192,8,2,0,8,0,4,0,8.846,28.123,1.09,0.127781,0.375,0.034,0.591,0.787,0.321,0.569,2.11,0,train
003193,1,0,1,0,0,0,0,10.278,10.278,5.21,0.020679,0.333,0.0,0.883,0.862,0.126,0.678,2.62,0,validation
003194,10,0,0,10,0,5,1,5.58,19.104,3.61,0.103208,0.433,0.091,0.175,0.804,0.542,0.642,2.26,0,validation
003195,5,1,1,4,0,0,0,29.889,54.747,2.4,0.007784,0.067,0.0,0.883,0.758,0.173,0.47,3.12,0,train
003196,2,0,0,2,0,0,1,25.145,51.397,12.1,0.050484,0.0,0.385,0.499,0.867,0.335,0.474,1.58,0,validation
003197,14,5,1,13,2,9,1,5.31,28.225,2.33,0.155408,0.452,0.056,0.26,0.805,0.495,0.64,2.83,1,train
003198,1,0,0,1,0,0,0,35.348,35.348,8.3,0.006897,0.333,0.0,0.883,0.73,0.186,0.371,2.96,0,train
003199,15,14,14,1,14,5,2,4.86,13.013,0.02,0.211988,0.333,0.108,0.02,0.724,0.663,0.815,1.82,1,train
003200,6,6,0,6,3,2,1,3.181,24.644,0.06,0.026979,0.222,0.167,0.117,0.816,0.568,0.661,2.67,1,validation
003201,2,0,0,2,0,0,0,44.766,50.032,5.82,0.003355,0.0,0.0,1.0,0.763,0.107,0.282,2.39,0,validation
003202,1,0,1,0,0,0,0,15.072,15.072,8.51,0.014843,0.0,0.0,1.0,0.92,0.036,0.62,2.18,0,train
003203,8,1,0,8,0,3,1,9.122,28.689,2.0,0.045735,0.375,0.113,0.182,0.785,0.547,0.591,2.93,0,validation
003204,2,0,0,2,0,0,0,8.54,19.84,4.73,0.097219,0.0,0.16,0.792,0.955,0.135,0.549,1.74,0,test
003205,2,2,0,2,2,0,1,5.366,8.881,2.57,0.176429,0.167,0.33,0.454,0.888,0.35,0.64,1.95,1,train
003206,12,8,2,10,4,2,3,3.297,28.925,1.68,0.189839,0.306,0.197,0.0,0.733,0.67,0.677,2.52,1,validation
003207,2,0,1,1,0,1,0,10.32,15.101,3.51,0.016433,0.5,0.0,0.767,0.779,0.228,0.678,2.11,0,validation
003208,7,1,0,7,0,1,1,5.975,25.823,2.13,0.090303,0.286,0.124,0.201,0.802,0.529,0.61,2.22,0,train
003209,8,0,0,8,0,2,1,12.298,37.394,6.91,0.023928,0.208,0.119,0.149,0.768,0.572,0.574,2.4,0,train
003210,4,1,1,3,1,3,1,9.134,17.049,0.14,0.382536,0.75,0.25,0.0,0.702,0.684,0.679,1.92,0,validation
003211,9,2,0,9,0,5,1,9.894,20.006,1.59,0.094391,0.444,0.113,0.175,0.698,0.59,0.608,2.86,0,validation
003212,4,1,0,4,0,0,0,25.786,51.594,0.56,0.006197,0.167,0.0,0.883,0.78,0.163,0.542,1.95,0,train
003213,7,2,0,7,2,4,0,15.02,28.392,0.55,0.025475,0.429,0.0,0.767,0.754,0.239,0.615,1.89,0,validation
003214,10,1,0,9,0,2,2,6.23,24.822,0.61,0.069567,0.333,0.183,0.007,0.717,0.674,0.618,1.57,0,validation
003215,5,1,0,5,0,2,0,17.305,28.815,1.29,0.016641,0.333,0.0,0.767,0.742,0.245,0.518,1.88,0,train
003216,9,1,0,7,1,2,2,4.998,29.203,2.86,0.047826,0.185,0.202,0.0,0.724,0.674,0.624,3.05,0,train
003217,2,0,0,2,0,0,0,18.051,28.569,3.59,0.091067,0.0,0.0,1.0,0.904,0.043,0.46,2.0,0,train
003218,2,0,0,2,0,0,1,12.279,28.537,7.97,0.058865,0.167,0.3,0.493,0.852,0.345,0.546,2.97,0,train
003219,21,5,1,20,1,17,3,6.428,26.384,1.43,0.157443,0.571,0.076,0.123,0.716,0.61,0.625,2.96,1,test
003220,2,0,0,2,0,0,0,10.494,14.742,5.38,0.100509,0.0,0.035,0.955,0.944,0.05,0.516,1.96,0,train
003221,1,0,1,0,0,0,0,8.85,8.85,4.38,0.036892,0.0,0.0,1.0,0.953,0.021,0.661,0.57,0,validation
003222,4,0,1,2,0,0,0,30.821,44.909,16.07,0.010222,0.167,0.0,0.883,0.753,0.175,0.472,2.2,0,test
003223,2,0,0,2,0,0,0,29.365,33.393,3.68,0.011974,0.167,0.0,0.883,0.761,0.172,0.384,1.82,0,train
003224,9,1,0,9,0,2,1,7.78,34.382,2.83,0.024169,0.333,0.108,0.136,0.792,0.569,0.606,2.42,0,train
003225,6,2,0,6,1,0,0,10.626,25.214,1.04,0.045697,0.222,0.0,0.883,0.86,0.127,0.572,2.52,1,validation
003226,3,1,0,3,0,0,1,4.643,26.518,0.64,0.062558,0.0,0.333,0.35,0.975,0.369,0.629,2.51,0,test
003227,7,2,0,7,1,2,1,7.021,41.906,0.09,0.099773,0.286,0.08,0.292,0.713,0.518,0.69,3.07,1,validation
003228,6,2,0,6,1,0,0,12.765,27.308,0.26,0.028448,0.222,0.0,0.883,0.849,0.132,0.574,2.53,0,train
003229,11,4,9,2,4,3,1,6.37,15.301,0.17,0.068299,0.212,0.068,0.175,0.716,0.581,0.816,3.14,1,train
003230,5,1,0,5,0,1,0,25.35,43.516,0.02,0.006473,0.267,0.0,0.767,0.699,0.264,0.57,1.93,0,test
003231,7,1,0,7,0,4,1,8.031,25.848,1.83,0.186807,0.381,0.063,0.481,0.791,0.38,0.562,2.04,0,test
003232,8,5,7,1,5,1,2,4.355,10.557,1.25,0.211576,0.208,0.319,0.02,0.727,0.662,0.818,2.65,1,validation
003233,8,5,6,2,5,4,0,8.268,16.368,2.2,0.166549,0.417,0.0,0.767,0.79,0.223,0.733,2.0,1,validation
003234,7,1,0,7,1,4,1,4.107,25.054,3.31,0.056497,0.381,0.143,0.117,0.812,0.571,0.633,2.61,0,train
003235,4,2,4,0,2,0,0,11.031,15.186,2.01,0.010562,0.0,0.0,1.0,0.942,0.026,0.688,2.76,1,train
003236,7,2,0,7,2,3,2,5.07,14.647,3.31,0.119274,0.429,0.27,0.13,0.806,0.566,0.654,2.43,1,train
003237,13,4,2,11,3,9,0,12.364,27.118,0.29,0.044575,0.564,0.0,0.65,0.685,0.334,0.718,2.69,1,train
003238,7,2,4,3,1,0,2,3.737,18.428,2.15,0.111308,0.095,0.25,0.233,0.897,0.468,0.661,2.35,1,train
003239,5,2,0,5,2,1,1,4.873,19.338,0.47,0.35149,0.267,0.2,0.117,0.808,0.572,0.628,1.57,0,train
003240,10,4,0,10,2,4,2,6.23,19.245,2.14,0.159166,0.4,0.147,0.24,0.717,0.545,0.651,3.03,1,validation
003241,4,3,0,4,0,0,0,32.611,41.561,0.36,0.003417,0.083,0.0,0.883,0.744,0.179,0.45,1.74,0,validation
003242,1,0,0,1,0,0,0,11.926,11.926,6.84,0.052245,0.0,0.0,1.0,0.937,0.028,0.5,1.53,0,train
003243,1,1,0,1,1,0,0,16.203,16.203,3.07,0.020415,0.0,0.0,1.0,0.914,0.039,0.492,1.79,0,train
003244,5,1,1,4,1,0,0,23.74,45.284,0.02,0.006524,0.133,0.0,0.883,0.791,0.158,0.581,2.1,0,train
003245,2,1,0,2,0,0,0,61.796,64.147,3.01,0.001014,0.0,0.0,1.0,0.673,0.147,0.302,1.83,0,train
003246,4,1,0,4,0,2,0,36.052,48.209,0.97,0.006506,0.5,0.0,0.767,0.642,0.289,0.422,2.11,0,train
003247,1,0,1,0,0,0,0,9.96,9.96,4.83,0.028684,0.333,0.0,0.883,0.864,0.125,0.68,2.56,0,train
003248,1,0,0,1,0,0,0,29.373,29.373,5.62,0.004803,0.0,0.0,1.0,0.844,0.07,0.384,1.63,0,validation
003249,7,3,7,0,3,0,0,6.745,12.032,3.06,0.042474,0.048,0.01,0.838,0.881,0.143,0.685,2.14,1,validation
003250,2,0,1,1,0,0,0,24.587,25.517,5.73,0.017452,0.167,0.0,0.883,0.787,0.16,0.556,2.13,0,train
003251,3,1,1,2,1,2,1,6.195,9.883,0.17,0.323306,0.667,0.333,0.0,0.717,0.677,0.72,2.03,1,test
003252,5,5,0,5,2,1,0,10.054,28.857,2.36,0.05811,0.2,0.0,0.767,0.78,0.227,0.55,1.83,1,train
003253,3,1,0,3,0,0,0,33.229,38.996,0.79,0.008734,0.0,0.0,1.0,0.824,0.079,0.482,1.57,0,train
003254,5,3,1,4,1,0,1,8.634,25.69,1.99,0.139258,0.0,0.104,0.662,0.954,0.206,0.644,2.17,1,train
003255,5,5,0,4,2,3,0,13.874,32.266,2.68,0.041184,0.4,0.0,0.767,0.76,0.236,0.541,1.77,1,train
003256,2,2,2,0,2,0,0,7.122,7.247,2.49,0.053045,0.167,0.0,0.883,0.879,0.119,0.717,1.54,1,train
003257,6,2,2,4,2,2,0,6.584,18.555,1.88,0.129317,0.389,0.04,0.611,0.798,0.305,0.777,2.63,1,validation
003258,3,0,1,2,0,0,0,20.238,38.72,4.19,0.028211,0.111,0.0,0.883,0.81,0.15,0.562,2.06,0,train
003259,2,1,0,2,0,0,0,44.167,72.496,1.21,0.004003,0.167,0.0,0.883,0.683,0.207,0.39,1.7,0,test
003260,11,2,2,9,0,1,0,12.573,44.213,0.41,0.040208,0.212,0.026,0.578,0.767,0.337,0.595,3.1,0,validation
003261,2,0,0,2,0,0,0,22.975,39.98,7.72,0.021377,0.167,0.0,0.883,0.795,0.156,0.427,3.01,0,train
003262,5,2,0,4,1,1,0,22.803,47.007,0.36,0.006798,0.267,0.0,0.767,0.713,0.258,0.572,1.91,0,validation
003263,3,1,0,3,0,0,0,28.392,31.343,0.32,0.004849,0.111,0.0,0.883,0.766,0.169,0.536,1.79,0,train
003264,5,2,1,3,2,0,1,12.142,23.42,0.63,0.024397,0.133,0.134,0.448,0.852,0.37,0.661,2.83,1,test
003265,5,3,0,5,2,1,1,3.978,22.415,1.43,0.135607,0.133,0.2,0.117,0.812,0.57,0.647,1.75,1,test
003266,1,1,0,1,1,0,0,12.957,12.957,2.76,0.033984,0.0,0.0,1.0,0.931,0.031,0.527,1.81,0,validation
003267,8,0,2,6,0,6,0,14.744,25.488,6.71,0.055114,0.542,0.035,0.468,0.672,0.44,0.605,3.13,0,validation
003268,5,4,0,5,0,1,0,12.926,34.004,0.67,0.047966,0.2,0.0,0.767,0.765,0.234,0.494,1.99,0,train
003269,1,1,1,0,1,0,0,8.932,8.932,3.09,0.018801,0.0,0.0,1.0,0.953,0.021,0.679,2.66,1,train
003270,3,1,0,3,0,0,1,6.038,24.11,0.64,0.00935,0.0,0.333,0.35,0.968,0.372,0.62,1.77,0,train
003271,4,4,0,3,3,0,0,11.401,22.387,2.58,0.055476,0.083,0.0,0.883,0.856,0.129,0.507,1.89,1,validation
003272,3,1,0,3,0,0,0,30.788,52.23,2.05,0.005722,0.0,0.0,1.0,0.837,0.073,0.375,1.86,0,train
003273,6,2,0,6,0,1,0,19.317,48.55,2.09,0.030295,0.222,0.0,0.767,0.731,0.249,0.451,2.44,0,train
003274,11,1,0,11,0,2,1,20.679,40.488,2.54,0.02785,0.273,0.084,0.169,0.724,0.581,0.459,2.8,0,test
003275,6,1,0,5,0,0,0,31.15,54.085,0.15,0.008042,0.111,0.0,0.883,0.752,0.176,0.457,1.99,0,test
003276,2,1,0,2,0,0,0,29.264,50.987,0.12,0.012854,0.0,0.0,1.0,0.845,0.07,0.435,2.12,0,train
003277,1,0,1,0,0,0,0,8.631,8.631,3.9,0.034545,0.333,0.0,0.883,0.871,0.122,0.689,2.48,0,validation
003278,6,1,0,6,0,0,1,5.487,33.053,0.14,0.091112,0.056,0.158,0.266,0.888,0.454,0.619,2.32,0,test
003279,3,1,0,3,1,1,0,13.054,36.044,1.48,0.053341,0.333,0.0,0.767,0.764,0.234,0.585,3.11,0,test
